type,lat,lon
stop,50.2161234,15.5217687
stop,50.2160149,15.521904
stop,49.2957085,14.6212836
stop,50.0685884,14.4043464
stop,49.0790927,16.9365323
stop,49.7369216,13.3495407
stop,50.9326147,12.7060515
stop,50.6154003,18.4674238
stop,50.6091561,18.474603
stop,50.1587097,18.5430384
stop,50.1590986,18.5427623
stop,50.1431389,18.5489462
stop,50.1438632,18.5485036
stop,50.1417904,18.5497653
stop,50.1436704,18.5553702
stop,50.1479899,18.5471032
stop,49.1239873,16.2449864
stop,50.0456667,14.4477993
stop,50.0433153,14.450217
stop,50.4571152,15.0039892
stop,50.4571991,15.0039673
stop,50.559059,15.0132513
stop,50.503284,15.068738
stop,50.5032365,15.0688085
stop,50.5117841,15.0771378
stop,50.5086224,15.1132977
stop,50.5086954,15.11343
stop,50.5952001,13.5562753
stop,50.5952144,13.5562718
stop,49.0317278,17.3791033
stop,49.0312596,17.3779395
stop,49.032929,17.3816953
stop,50.9992969,17.510329
stop,49.2164657,13.4888674
stop,49.2164265,13.4886954
stop,49.239838,13.526598
stop,49.2392425,13.5256197
stop,49.2217448,13.4703705
stop,49.1626501,13.2813321
stop,49.1425306,13.2460611
stop,49.1420463,13.2452591
stop,51.0184146,12.7323895
stop,51.0182933,12.7319823
stop,51.0187812,12.731537
stop,51.0187795,12.7314305
stop,51.0331075,17.1504883
stop,49.2284799,13.5227279
stop,49.1792207,13.4977891
stop,49.179311,13.4978735
stop,50.13323,14.54856
stop,50.13057,14.54713
stop,50.0832364,14.4345712
stop,50.1112319,14.3940617
stop,50.06464,14.44068
stop,50.1011627,14.4333323
stop,50.1260619,14.4639059
stop,50.0907273,14.4387919
stop,49.0335242,17.3819609
stop,50.5609856,15.0998068
stop,50.5593688,15.1051058
stop,50.4070644,14.8986626
stop,49.3494387,16.4232677
stop,50.37464,14.97881
stop,50.37716,14.94823
stop,50.3746,14.95475
stop,50.2858158,14.8280635
stop,50.2858526,14.8279327
stop,50.2858895,14.8277959
stop,50.1234907,18.5503428
stop,49.9697693,13.7728498
stop,49.5344838,14.6444507
stop,50.05907,14.2127
stop,50.0100286,14.4665711
stop,49.96191,14.36026
stop,49.9762,14.39299
stop,49.9682276,14.3844977
stop,50.4730089,17.3325606
stop,50.472869,17.3325019
stop,50.32354,15.09411
stop,50.105501,13.7335377
stop,50.1100394,13.7594842
stop,50.1250033,14.2794092
stop,50.14559,13.66994
stop,50.1455218,13.6700921
stop,50.06692,14.73552
stop,50.130534,14.1376517
stop,49.1280259,18.6831079
stop,49.1107789,18.6360741
stop,48.9107143,18.0895773
stop,48.9944964,18.236539
stop,48.9951044,18.2360196
stop,49.1004275,16.6719809
stop,49.4615008,15.6013048
stop,49.4575563,15.6021524
stop,49.4418526,15.6157558
stop,49.441744,15.6158055
stop,49.4742768,15.5940601
stop,49.4746942,15.5939944
stop,49.4488953,15.6014986
stop,49.3948399,15.5689003
stop,49.3951122,15.5691783
stop,49.4039495,15.5563818
stop,49.3925875,15.6024863
stop,49.391314,15.6067939
stop,49.390345,15.6135665
stop,49.3894197,15.5934676
stop,49.3884788,15.5935658
stop,49.3739417,15.5864051
stop,49.3741853,15.5863541
stop,49.382289,15.59277
stop,49.3830848,15.5931742
stop,49.4257417,15.5866961
stop,49.4258172,15.5867865
stop,49.4319909,15.5729189
stop,49.4319979,15.5731255
stop,49.4277919,15.5829567
stop,49.421708,15.5888634
stop,49.4173215,15.5888595
stop,49.4107095,15.5982125
stop,49.4134318,15.6117534
stop,49.4163568,15.6112258
stop,49.4189006,15.6085055
stop,49.4166828,15.6039539
stop,49.4124987,15.6045886
stop,49.4095011,15.606322
stop,49.4143214,15.5983594
stop,49.4122355,15.6118156
stop,49.4133052,15.6119201
stop,49.4130782,15.6045855
stop,49.4094649,15.6070234
stop,49.4334653,15.6324881
stop,49.4295121,15.6359489
stop,49.4073615,15.6091516
stop,49.3945925,15.591383
stop,49.3906898,15.5780333
stop,49.3907005,15.5785485
stop,49.3823965,15.5661399
stop,49.3780217,15.5617972
stop,49.3687047,15.5519883
stop,49.3660376,15.5486342
stop,49.4144533,15.598764
stop,49.3948792,15.5847803
stop,49.3969766,15.5749205
stop,49.4130942,15.575879
stop,49.4121788,15.5766821
stop,49.1487784,17.0828556
stop,49.1484731,17.0827911
stop,49.4161158,15.5739945
stop,49.4161341,15.5741528
stop,49.4273066,15.5598995
stop,49.4045502,15.5592332
stop,49.4011405,15.5724118
stop,50.2004623,12.9601644
stop,50.2002992,12.9599458
stop,48.7779161,18.8079038
stop,48.7808887,18.8130586
stop,48.7833759,18.818353
stop,48.7849443,18.8246723
stop,48.7859667,18.8305986
stop,50.8221706,15.0616691
stop,50.8222503,15.0616814
stop,50.8163518,15.0808395
stop,50.7682502,14.5370022
stop,50.7681101,14.5367718
stop,49.389699,13.2973087
stop,49.0711107,17.0235695
stop,50.6011536,17.8928297
stop,50.6008668,17.8925959
stop,50.5796356,17.8694595
stop,50.5795738,17.8699824
stop,50.9421633,16.041031
stop,50.9418239,16.039885
stop,50.8828584,15.6415068
stop,50.8355568,15.566322
stop,50.8268166,15.5091756
stop,50.826657,15.5091586
stop,50.8260781,15.461824
stop,50.8078027,15.4260627
stop,49.94574,15.25706
stop,49.7795776,14.683876
stop,49.7798653,14.683914
stop,49.7796594,14.6839817
stop,49.779176,14.6837796
stop,49.7793265,14.6836945
stop,49.7794776,14.6836091
stop,49.7796107,14.6835338
stop,49.779012,14.6839532
stop,49.7790611,14.6839245
stop,49.7791148,14.6838931
stop,49.7791651,14.6838637
stop,49.7792108,14.683837
stop,49.7792576,14.6838097
stop,49.7793092,14.6837795
stop,49.7793569,14.6837516
stop,49.7789629,14.6839819
stop,49.7794091,14.6837211
stop,50.00965,14.09167
stop,50.010353,14.135511
stop,50.010311,14.135595
stop,49.71351,14.0125063
stop,49.7116377,14.0136516
stop,49.71166,14.01382
stop,49.2026644,16.6676706
stop,49.2026828,16.6681977
stop,49.5203,13.78043
stop,49.52041,13.78036
stop,49.52821,13.80574
stop,49.5422,13.78007
stop,49.54224,13.7798
stop,49.5460009,13.7888374
stop,49.65205,13.91717
stop,49.64663,13.91574
stop,49.65209,13.91698
stop,49.65227,13.91272
stop,49.6610266,13.9338383
stop,49.6573322,13.9388462
stop,49.6571917,13.9388938
stop,49.6558174,13.9431953
stop,49.6560565,13.9437532
stop,49.662706,13.9675772
stop,49.66448,13.9664
stop,49.6646482,13.9655695
stop,49.6723947,13.9729499
stop,49.6699074,13.9689455
stop,49.67684,13.98278
stop,49.6774131,13.983493
stop,49.6789187,13.987532
stop,49.6827594,14.0003111
stop,49.6830457,14.0004791
stop,49.6865878,14.0002112
stop,49.6861243,14.0001018
stop,49.689,14.00872
stop,49.68954,14.01331
stop,49.68961,14.01285
stop,49.54601,13.78859
stop,49.54926,13.79513
stop,49.54919,13.7949
stop,49.55505,13.79558
stop,49.55508,13.79579
stop,49.5664283,13.8048368
stop,49.5662991,13.804665
stop,49.59223,13.80646
stop,49.58277,13.82143
stop,49.58279,13.82133
stop,49.59438,13.8211
stop,49.59497,13.82252
stop,49.61485,13.83113
stop,49.61502,13.83098
stop,49.61518,13.82478
stop,49.61531,13.82491
stop,49.62733,13.82304
stop,49.59158,13.84214
stop,49.59162,13.84178
stop,49.6045399,13.8650844
stop,49.60449,13.86484
stop,49.6047,13.86518
stop,49.6048343,13.864895
stop,49.60459,13.86533
stop,49.6075261,13.8520546
stop,49.6076004,13.8517718
stop,49.5981676,13.8665083
stop,49.59813,13.86668
stop,49.60012,13.87108
stop,49.60011,13.8713
stop,49.6034,13.87639
stop,49.60396,13.87618
stop,49.6113809,13.8891105
stop,49.61159,13.88912
stop,49.62122,13.88042
stop,49.62123,13.88069
stop,49.62337,13.89861
stop,49.6222066,13.89838
stop,49.6278522,13.9004393
stop,49.6280883,13.9006993
stop,49.63391,13.90214
stop,49.2785357,16.9974214
stop,49.2784438,16.9970271
stop,49.2762219,17.0018879
stop,49.2805777,17.0000352
stop,49.2066429,16.6352534
stop,50.0036342,17.8779629
stop,49.8885028,14.2072562
stop,49.9110565,14.1525307
stop,49.9110839,14.1524132
stop,49.8718049,14.1392327
stop,50.4708962,17.3581878
stop,49.9308537,13.3811455
stop,48.9960491,12.6909838
stop,48.8266027,14.3344392
stop,49.0374448,12.6314079
stop,49.045105,12.6138931
stop,50.7727624,14.7246207
stop,50.7734007,14.724089
stop,50.7470245,14.5759848
stop,50.7470636,14.5761122
stop,50.7566718,14.5598104
stop,50.7390022,14.5877677
stop,50.7394805,14.5883346
stop,50.685192,14.5978877
stop,50.7748356,14.634178
stop,50.7748886,14.6344355
stop,50.7636463,14.5495212
stop,50.7638086,14.5499811
stop,50.7671414,14.5490763
stop,50.7590736,14.5501189
stop,50.7551451,14.5526415
stop,50.7561967,14.5590252
stop,50.7553233,14.5536936
stop,50.7636684,14.5498539
stop,50.7565874,14.5452339
stop,50.7715831,14.5437493
stop,50.75378,14.5588005
stop,50.7545932,14.5492887
stop,50.7676667,14.5486142
stop,50.7562035,14.5588508
stop,50.716935,14.6061618
stop,50.759413,14.54973
stop,50.7632321,14.5493974
stop,50.7537346,14.5586691
stop,50.7543977,14.5531545
stop,50.7549674,14.5529184
stop,50.7595651,14.5564485
stop,50.7638725,14.5499888
stop,50.7567007,14.549561
stop,50.7201759,14.5990444
stop,50.7199517,14.598799
stop,50.7170173,14.6061985
stop,50.7638969,14.550058
stop,50.7591402,14.5539907
stop,50.7568051,14.5598151
stop,50.7589597,14.5535715
stop,50.694477,14.7148394
stop,50.6944165,14.714679
stop,50.7004747,14.7099155
stop,50.7005961,14.7101107
stop,50.7058368,14.7103031
stop,50.7058518,14.7099621
stop,50.7115104,14.709278
stop,50.7107189,14.7092302
stop,50.7157779,14.7070402
stop,50.7156854,14.706886
stop,49.0041117,12.6929693
stop,49.8752339,13.8942638
stop,49.8758846,13.8959404
stop,49.871699,13.8939303
stop,49.8666604,13.8957923
stop,49.8608078,13.8933038
stop,49.8614659,13.8935738
stop,49.84274,13.89908
stop,49.8414289,13.9354729
stop,49.689104,16.1144635
stop,49.8435579,13.9487743
stop,49.8074503,13.8788311
stop,49.80738,13.87877
stop,49.797288,13.8655838
stop,49.7914194,13.8701769
stop,49.7918209,13.8680995
stop,49.7918452,13.8682015
stop,49.8303029,13.9030513
stop,49.82489,13.87273
stop,49.82491,13.87291
stop,49.8202818,13.8645081
stop,49.8081265,13.8574572
stop,49.80799,13.8575
stop,49.8120047,13.8606717
stop,49.8056639,13.8573072
stop,49.8055709,13.8572831
stop,49.7973868,13.8344609
stop,49.7972811,13.8343729
stop,49.7835999,13.8426331
stop,49.77771,13.87175
stop,49.7759395,13.8732362
stop,49.77776,13.87168
stop,49.7710534,13.8581059
stop,49.7683783,13.8570247
stop,49.7693953,13.8489084
stop,49.76729,13.84092
stop,49.7752741,13.8416048
stop,49.77067,13.84181
stop,49.7808234,13.8095813
stop,49.8520761,13.9212819
stop,49.8519978,13.9214273
stop,49.8583815,13.9229594
stop,49.8583915,13.922822
stop,49.8656171,13.9335184
stop,49.865734,13.933375
stop,49.86789,13.947728
stop,49.8677271,13.9478216
stop,49.8526691,13.9525753
stop,49.852327,13.9794311
stop,49.8564518,13.9861815
stop,49.8527242,13.9688408
stop,49.8564064,13.9862904
stop,49.8500617,13.9847376
stop,49.8774293,14.0353858
stop,49.8963278,14.0555152
stop,49.89676,14.05435
stop,49.8948595,14.0655582
stop,49.89668,14.05542
stop,49.89526,14.05663
stop,49.89522,14.05644
stop,49.8947514,14.0671579
stop,49.8928429,14.0983366
stop,49.8928961,14.0979368
stop,49.9195173,14.1369958
stop,49.9195175,14.1368408
stop,49.8808491,14.1246052
stop,49.8324447,13.9962378
stop,49.83245,13.996
stop,49.85026,14.01219
stop,49.83876,14.01875
stop,49.83875,14.01896
stop,49.83286,14.02972
stop,49.83294,14.02969
stop,49.8260567,14.0413637
stop,49.8257145,14.0423592
stop,49.8191493,14.0660151
stop,49.8190788,14.0659771
stop,49.8314,14.08607
stop,49.8278153,14.0867843
stop,49.8314544,14.0862078
stop,49.8279757,14.0868944
stop,49.83786,14.08449
stop,49.83796,14.08452
stop,49.8454107,14.0808055
stop,49.86809,14.10732
stop,49.86787,14.10736
stop,50.5946027,18.4974506
stop,50.5740887,18.5264729
stop,50.7867427,13.6501169
stop,50.7803434,13.6356612
stop,49.94214,14.00323
stop,49.9422053,14.0030467
stop,49.9547358,13.9927829
stop,49.9628416,13.9655692
stop,49.96226,13.96807
stop,49.98066,13.97853
stop,50.1023326,14.7268886
stop,50.1031345,14.7279486
stop,49.9453396,13.7652071
stop,49.9458365,13.8137628
stop,49.9548664,13.8525784
stop,49.940845,13.782914
stop,49.9459158,13.8135548
stop,49.9504909,13.8558943
stop,49.9644036,13.8538123
stop,49.940895,13.782861
stop,49.9644064,13.8535502
stop,49.9594331,13.843119
stop,49.95937,13.84342
stop,49.9514,13.8555
stop,49.943893,13.8761643
stop,49.94599,13.87264
stop,49.94367,13.87607
stop,49.94606,13.87264
stop,49.94547,13.86408
stop,49.9400621,13.8812068
stop,49.940248,13.8807432
stop,49.94252,13.90226
stop,49.94241,13.9024
stop,49.94149,13.92025
stop,49.936856,13.9453224
stop,49.93854,13.95681
stop,49.93845,13.95696
stop,49.9369056,13.9448687
stop,49.9385099,13.9678787
stop,49.9384327,13.9680096
stop,49.9275539,13.9744678
stop,49.9276255,13.9748149
stop,49.90719,13.98167
stop,49.9073689,13.9818679
stop,49.9152243,13.9800986
stop,49.899708,13.9823003
stop,49.9011,13.92282
stop,49.90095,13.9228
stop,49.9040021,13.9594032
stop,49.9040755,13.9591046
stop,49.8998733,13.9606026
stop,49.90048,13.96112
stop,49.8835388,13.9563011
stop,49.8839351,13.956941
stop,49.65611,14.51904
stop,50.0159929,14.5362032
stop,50.0162303,14.5348601
stop,50.2260758,14.4101474
stop,50.226166,14.410376
stop,50.9552177,13.9276982
stop,50.9499273,13.9341857
stop,50.9228149,13.9253221
stop,50.9227024,13.9255793
stop,50.9343026,13.917278
stop,50.952503,13.9277312
stop,50.951501,13.9308089
stop,51.0064806,13.8762994
stop,51.0054777,13.8758612
stop,50.994357,13.8818733
stop,50.994384,13.881988
stop,50.9778619,13.8884504
stop,50.9705801,13.891249
stop,50.9680237,13.8974033
stop,50.9412136,13.9442199
stop,50.9371242,13.9458293
stop,50.9218275,13.9632194
stop,50.91718,13.9741655
stop,50.9169847,13.9741132
stop,50.918521,13.9660344
stop,50.92148,13.96345
stop,50.9240432,13.9616261
stop,50.9269681,13.9571039
stop,50.9340808,13.9476398
stop,50.9438603,13.9432691
stop,50.9500773,13.9410931
stop,50.9541401,13.9392682
stop,50.9751234,13.9179759
stop,50.9755583,13.9233483
stop,50.9761578,13.9241061
stop,50.978943,13.9297441
stop,50.9801129,13.9432946
stop,50.980191,13.9433113
stop,50.9801322,13.9485639
stop,50.9746058,13.9586201
stop,50.9746674,13.9588594
stop,50.9708558,13.9525227
stop,50.9668582,13.9534333
stop,50.9668649,13.9535379
stop,50.9661694,13.9460304
stop,50.9662078,13.9462195
stop,50.9507356,13.9531852
stop,50.9505472,13.9566359
stop,50.9536013,13.95815
stop,50.9564525,13.9578724
stop,50.9571386,13.9542167
stop,50.9593923,13.9474909
stop,50.9806465,13.8601764
stop,50.9594919,13.9477082
stop,50.9572554,13.9542597
stop,50.9567503,13.9572602
stop,50.9705267,13.8911471
stop,50.9607828,13.9375223
stop,50.9686385,13.9346047
stop,50.9708103,13.9318583
stop,50.9766926,13.9304828
stop,50.9600113,13.9391651
stop,50.9602631,13.9391892
stop,50.960147,13.9389695
stop,50.9599104,13.9389737
stop,50.9604453,13.9392218
stop,49.97713,14.05715
stop,49.97705,14.0572
stop,49.97678,14.04474
stop,49.9788036,14.0332081
stop,49.9667711,14.0613229
stop,49.9673615,14.0658288
stop,49.9692976,14.0633688
stop,49.9704046,14.0680997
stop,49.9703257,14.0680377
stop,49.9666625,14.061261
stop,49.9691925,14.0627363
stop,49.9673812,14.0649319
stop,49.9522904,14.0473246
stop,49.9572816,14.0577361
stop,49.957247,14.0573589
stop,49.96261,14.06952
stop,49.9638817,14.0622401
stop,49.9656654,14.0705027
stop,49.9654521,14.0704779
stop,49.9256958,14.0371399
stop,49.9625999,14.0854371
stop,49.9626897,14.0855371
stop,49.96329,14.0922729
stop,49.96125,14.10243
stop,49.9615163,14.1038135
stop,49.94775,14.09994
stop,49.92302,14.09674
stop,49.9242039,14.1054516
stop,49.92304,14.09685
stop,49.9241419,14.1055666
stop,49.9162369,14.0307638
stop,49.9079181,14.0332612
stop,49.9078762,14.0334558
stop,49.9054578,14.0341736
stop,49.9061467,14.0434168
stop,49.9062601,14.0433515
stop,49.90546,14.03448
stop,49.9054055,14.0198821
stop,49.9053338,14.0199633
stop,50.0805128,18.5086795
stop,49.2363593,16.6275742
stop,49.8155959,13.9126349
stop,49.87714,13.9199902
stop,50.826082,15.0484981
stop,50.8265094,15.0492284
stop,50.819881,15.0708108
stop,50.8196253,15.071348
stop,49.9878164,14.0487861
stop,49.9893647,14.057287
stop,49.98761,14.04925
stop,49.9909211,14.0493317
stop,49.9891208,14.056925
stop,49.9908547,14.0494443
stop,49.9926179,14.0230804
stop,49.9909359,14.0347614
stop,49.99529,14.0255
stop,49.9910897,14.0347698
stop,49.9944,14.01938
stop,50.0008804,14.0025538
stop,50.0028892,14.0025518
stop,50.0023774,14.00321
stop,50.0006607,14.0023185
stop,50.0104002,14.0010176
stop,50.01018,14.00095
stop,50.0140831,13.9566879
stop,50.00912,13.84567
stop,49.9379311,14.0371508
stop,49.9376167,14.0323699
stop,49.9378,14.02895
stop,49.9340727,14.0253259
stop,49.9341369,13.9948727
stop,50.5405236,16.136417
stop,50.5406066,16.1364008
stop,50.5437999,16.1308785
stop,50.5437463,16.1307649
stop,50.5758461,16.0574572
stop,50.5882799,16.0875451
stop,50.5669687,16.1037713
stop,50.5669143,16.1036951
stop,50.5883601,16.0871777
stop,50.5768303,16.0957269
stop,50.5677275,16.0620114
stop,50.6018051,16.0771768
stop,50.5767604,16.0956851
stop,50.6016742,16.0771653
stop,50.5583483,16.1055242
stop,50.5557181,16.0867431
stop,50.548782,16.107462
stop,50.5488437,16.1075562
stop,50.5349742,16.1088211
stop,50.5365961,16.1081536
stop,50.5365033,16.1079733
stop,50.5316036,16.1089608
stop,50.5264805,16.1047925
stop,50.5316853,16.0504935
stop,50.5329858,16.0619228
stop,50.5271401,16.0983544
stop,50.5297757,16.0497675
stop,50.5271939,16.098433
stop,50.5266164,16.0421878
stop,50.533113,16.0620677
stop,50.5271745,16.0892517
stop,50.526905,16.0423442
stop,50.535437,16.0678445
stop,50.5354867,16.0676421
stop,50.5320839,16.0796053
stop,50.5273348,16.0891813
stop,50.5315276,16.050495
stop,50.525202,16.0388542
stop,50.5241711,16.0386794
stop,50.5251747,16.0390469
stop,50.524098,16.0389341
stop,50.5309834,16.0289201
stop,50.5311333,16.0286856
stop,50.5279067,16.0322524
stop,50.5281071,16.0322881
stop,50.5379711,16.0251621
stop,50.5379009,16.0249924
stop,50.5410917,16.0215457
stop,50.5412915,16.0213468
stop,50.5473239,16.0209755
stop,50.5472867,16.020817
stop,50.5486125,16.0064977
stop,50.5487397,16.0065863
stop,50.5545361,16.0092053
stop,50.5545952,16.00927
stop,50.5438784,15.9925644
stop,50.5437988,15.9924795
stop,50.4817937,16.001216
stop,50.4820505,15.9999383
stop,50.482081,16.0097417
stop,50.4820497,16.0001564
stop,50.4821368,15.9924491
stop,50.4824423,15.9927528
stop,50.4820202,16.0009354
stop,50.4821371,16.0088552
stop,50.4823614,16.0219967
stop,50.4823103,16.0216112
stop,50.4879182,16.0294063
stop,50.4882406,16.0293219
stop,50.4949923,16.025189
stop,50.4950253,16.025029
stop,50.4950425,16.0254551
stop,50.5028838,16.0219313
stop,50.5026243,16.0222315
stop,50.5066881,16.0259525
stop,50.5105202,16.0215378
stop,50.5100241,16.018405
stop,50.5136017,16.0081087
stop,50.522711,16.0007264
stop,50.5239455,15.9969903
stop,50.5220956,16.0016907
stop,50.5296307,15.9983736
stop,50.5352689,15.9962439
stop,50.7263042,12.3830224
stop,50.7285173,12.3849497
stop,50.7307552,12.3802273
stop,50.355428,15.4310125
stop,50.355465,15.43089
stop,50.3543739,15.4146433
stop,50.3560489,15.4530604
stop,50.3401978,15.4392449
stop,50.3542815,15.4147296
stop,50.3560159,15.4531503
stop,50.3402341,15.4393425
stop,50.309197,15.4717116
stop,50.305668,15.4668186
stop,50.3092114,15.4715832
stop,50.3057508,15.4667807
stop,50.3228318,15.4744806
stop,50.3228137,15.4746071
stop,50.2914248,15.4763136
stop,50.2938703,15.4874131
stop,50.3018668,15.4991149
stop,50.3019573,15.4990384
stop,50.2939116,15.4873294
stop,50.330808,15.4237425
stop,50.3308415,15.4238941
stop,50.3343979,15.3996251
stop,50.3342871,15.3996056
stop,50.3314911,15.4350723
stop,50.3195824,15.4256817
stop,50.3197073,15.4257576
stop,50.3142319,15.4321954
stop,50.314323,15.4323251
stop,50.3086731,15.4347699
stop,50.3087639,15.4347918
stop,50.286275,15.456891
stop,50.2890226,15.4304035
stop,50.2919916,15.408057
stop,50.28894,15.4303481
stop,50.2918861,15.4081687
stop,50.2863217,15.4567016
stop,50.3266447,15.3228885
stop,50.3450198,15.3603892
stop,50.3215417,15.358055
stop,50.3214389,15.3580637
stop,50.316254,15.3791194
stop,50.3168014,15.3742493
stop,50.3320443,15.3262976
stop,50.326672,15.323074
stop,50.338816,15.3646149
stop,50.3166622,15.3741714
stop,50.3387658,15.3644166
stop,50.332024,15.326129
stop,50.3162552,15.3792398
stop,50.3450182,15.3605679
stop,50.3088786,15.3530543
stop,50.308863,15.3532685
stop,50.3021573,15.3831554
stop,50.3022046,15.3827305
stop,50.2877527,15.3814314
stop,50.287788,15.381602
stop,50.27639,15.35648
stop,50.2872674,15.3471933
stop,50.2671996,15.3666854
stop,50.26712,15.36663
stop,50.2764637,15.3565463
stop,50.2951111,15.3181738
stop,50.2950328,15.3181934
stop,50.3248497,15.2796403
stop,50.3250763,15.2798135
stop,50.313892,15.292875
stop,50.313823,15.292646
stop,50.3094587,15.2537252
stop,50.3097447,15.254081
stop,50.9620821,13.8563846
stop,50.9585341,13.8429601
stop,50.9568777,13.8331944
stop,50.9664425,13.8281534
stop,50.9643688,13.8299007
stop,50.9514526,13.8342164
stop,50.9666811,13.8279329
stop,50.9699773,13.8030031
stop,50.9698322,13.8027692
stop,50.9699996,13.7973131
stop,50.9440827,13.817056
stop,50.9452319,13.8214002
stop,50.9514781,13.8340514
stop,50.9600506,13.8428357
stop,50.958537,13.8579421
stop,50.9612337,13.8559289
stop,50.9663656,13.8740636
stop,50.9525409,13.8869272
stop,50.5347529,15.3588974
stop,50.5341737,15.3684575
stop,50.5301863,15.3731621
stop,50.5353556,15.3748901
stop,50.5282485,15.3688102
stop,50.4184838,15.3088773
stop,50.4185748,15.3088576
stop,50.4176557,15.3717373
stop,50.4085117,15.3161998
stop,50.403397,15.327553
stop,50.4402901,15.3461802
stop,50.4194897,15.3461359
stop,50.4178888,15.3718839
stop,50.4033622,15.3274647
stop,50.4649162,15.3897145
stop,50.4735518,15.4083937
stop,50.4724127,15.3869282
stop,50.4551806,15.3847365
stop,50.4655165,15.4036127
stop,50.4552013,15.3849482
stop,50.4655535,15.3897338
stop,50.473844,15.4086297
stop,50.4721628,15.3868613
stop,50.4710985,15.4049347
stop,50.4711517,15.4048939
stop,50.465446,15.4036047
stop,50.4777287,15.3564538
stop,50.4785335,15.329283
stop,50.4669109,15.3435047
stop,50.4549872,15.3468033
stop,50.4784613,15.3350116
stop,50.4758624,15.3221263
stop,50.4715703,15.3401295
stop,50.4557882,15.346424
stop,50.4663422,15.3434451
stop,50.4757791,15.3221293
stop,50.475009,15.309455
stop,50.4778009,15.3565419
stop,50.4782028,15.328699
stop,50.4775129,15.3359587
stop,50.475057,15.309482
stop,50.4712579,15.340615
stop,50.4942085,15.3461407
stop,50.4951841,15.3515857
stop,50.4951498,15.3729508
stop,50.4938071,15.3781289
stop,50.4885333,15.3956563
stop,50.4906659,15.3647685
stop,50.4951961,15.3728958
stop,50.4951969,15.3517333
stop,50.4906983,15.3646591
stop,50.494224,15.3463754
stop,50.4938781,15.3782437
stop,50.4921399,15.3239347
stop,50.4925575,15.3238618
stop,50.5849219,15.3603197
stop,50.5850231,15.3603542
stop,50.5795911,15.3699947
stop,50.5795294,15.3699764
stop,50.5735101,15.3703558
stop,50.5662525,15.3643028
stop,50.5866561,15.3482711
stop,50.5865797,15.3482353
stop,50.5892994,15.3338175
stop,50.5892378,15.3337872
stop,50.5768624,15.3161432
stop,50.5768153,15.3162961
stop,50.5648755,15.3133897
stop,50.5645962,15.3130127
stop,50.5649,15.3123033
stop,50.56495,15.3120672
stop,50.5590214,15.3647158
stop,48.7700807,12.9612835
stop,50.4463,16.0895
stop,50.4614,16.0803
stop,50.4701,16.0758
stop,50.483863,16.0758142
stop,50.4464,16.0895
stop,50.4836,16.0758
stop,50.4422214,16.0960149
stop,50.442245,16.0961769
stop,50.4751132,16.0736908
stop,50.475121,16.0738102
stop,50.4612,16.0804
stop,50.453912,16.0874563
stop,50.4574108,16.0759508
stop,50.4836,16.0699
stop,50.4726145,16.1046469
stop,50.4803516,16.0986979
stop,50.4803387,16.0988917
stop,50.4721703,16.0894467
stop,50.4720842,16.0894363
stop,50.4775,16.096
stop,50.4775,16.0961
stop,50.4888,16.0678
stop,50.4889,16.0679
stop,50.4814349,16.0780641
stop,50.4771728,16.091655
stop,50.4728556,16.1038221
stop,50.4813157,16.0705572
stop,50.4724545,16.0950476
stop,50.4653,16.1005
stop,50.4653029,16.1005702
stop,50.5225472,16.1762742
stop,50.5021214,16.1507262
stop,50.5161393,16.1387005
stop,50.523161,16.1454054
stop,50.5335112,16.157621
stop,50.5132754,16.1298325
stop,50.5307659,16.1668903
stop,50.498685,16.184056
stop,50.497325,16.1822778
stop,50.4987332,16.1627892
stop,50.523188,16.145281
stop,50.5072441,16.1326345
stop,50.5306793,16.1668498
stop,50.5061603,16.1850788
stop,50.497325,16.182125
stop,50.5292265,16.1492782
stop,50.4986655,16.1628449
stop,50.499459,16.170075
stop,50.5225874,16.1763266
stop,50.5021682,16.1508004
stop,50.5160968,16.1387762
stop,50.5335625,16.1578592
stop,50.5292122,16.1491225
stop,50.498823,16.184189
stop,50.4993566,16.1699326
stop,50.5062375,16.184972
stop,50.48933,16.131129
stop,50.4892777,16.1317402
stop,50.4946717,16.107775
stop,50.494595,16.1077839
stop,50.4917,16.1213
stop,50.4857916,16.1063604
stop,50.485798,16.1061998
stop,50.4886979,16.1095226
stop,50.4988375,16.0848978
stop,50.4987569,16.0847461
stop,50.496693,16.0964
stop,50.4966575,16.0962257
stop,50.5002817,16.0712339
stop,50.5019453,16.0775764
stop,50.5022658,16.0773336
stop,50.5054144,16.0705197
stop,50.5113192,16.0528592
stop,50.5182787,16.0381237
stop,49.96677,15.30421
stop,49.9551189,15.2601104
stop,49.9532404,15.2615948
stop,49.9497702,15.2650503
stop,49.94887,15.26303
stop,49.9666292,15.3053288
stop,49.9668953,15.3058447
stop,49.96856,15.30339
stop,49.9486893,15.2625983
stop,49.9492889,15.2681008
stop,49.9380386,15.2629468
stop,49.93791,15.2628
stop,49.93553,15.26668
stop,49.92545,15.25741
stop,49.9256228,15.2573021
stop,49.92769,15.2721
stop,49.9288352,15.2728419
stop,49.92358,15.26929
stop,49.9235,15.26917
stop,49.93436,15.27614
stop,49.934163,15.2757981
stop,49.9490531,15.2863922
stop,49.9501656,15.2881879
stop,49.94819,15.28275
stop,49.94868,15.28124
stop,49.9489,15.27523
stop,49.94878,15.27491
