source,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership
sreality,8290404,47,2+kk,"Ďáblická, Praha 8 - Ďáblice",50.149902,14.485666,1,1,0,2,Novostavba,nevybaveny,osobni
sreality,13390000,75,3+kk,"Vinohradská, Praha 10 - Strašnice",50.077724,14.486396,1,1,0,3,Dobrý,castecne vybaveny,osobni
sreality,5040000,48,2+kk,"Lipová-lázně - Horní Lipová, okres Jeseník",50.223282,17.090439,1,1,1,1,Velmi dobrý,,osobni
sreality,6897000,33,1+kk,"Heinemannova, Praha 6 - Dejvice",50.112495,14.39204,1,1,0,5,Rezervováno,castecne vybaveny,osobni
sreality,4150000,70,3+1,"Hutnická, Most",50.495407,13.636405,0,0,0,7,Velmi dobrý,,osobni
sreality,5890000,131,4+1,"Poděbradovo nám., Prostějov",49.469719,17.110214,0,0,0,4,Dobrý,,osobni
sreality,8990000,151,,"Korunní, Ostrava - Mariánské Hory",49.830772,18.2577,0,1,0,4,Velmi dobrý,,osobni
sreality,11590040,76,3+kk,"Žilinská, Praha 4 - Záběhlice",50.047142,14.473495,1,1,0,1,Novostavba,,osobni
sreality,4250000,54,2+1,"Moravský Krumlov, okres Znojmo",49.048931,16.311695,0,1,0,1,Velmi dobrý,vybaveny,osobni
sreality,16081968,99,4+kk,"Žilinská, Praha 4 - Záběhlice",50.047142,14.473495,1,1,0,1,Novostavba,,osobni
sreality,2000000,56,2+1,"Příční, Chodov",50.243,12.738951,1,0,0,5,Po rekonstrukci,castecne vybaveny,osobni
sreality,5195000,57,2+kk,"Buková, Jihlava - Horní Kosov",49.405731,15.557865,1,0,0,4,Novostavba,castecne vybaveny,osobni
sreality,6999000,62,2+kk,"Zborovská, Český Brod",50.078197,14.864236,1,1,1,4,Novostavba,,osobni
sreality,33000000,129,3+1,"Jungmannovo náměstí, Praha 1 - Nové Město",50.083569,14.423106,1,0,0,3,Po rekonstrukci,nevybaveny,osobni
sreality,4549700,34,1+kk,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.434406,14.887793,1,1,1,1,Novostavba,,osobni
sreality,6790000,48,2+1,"Akátová, Praha 8 - Kobylisy",50.133915,14.477282,1,0,0,4,Velmi dobrý,nevybaveny,osobni
sreality,2390000,77,4+1,"Na Konečné, Teplice - Prosetice",50.632404,13.846882,1,1,0,6,Dobrý,,
sreality,1,121,3+kk,"Bedřichov, okres Jablonec nad Nisou",50.791084,15.142461,0,0,1,3,Novostavba,castecne vybaveny,osobni
sreality,13990000,92,3+kk,"Bedřichov, okres Jablonec nad Nisou",50.791084,15.142461,0,0,1,2,Novostavba,castecne vybaveny,osobni
sreality,8990000,60,3+kk,"Bedřichov, okres Jablonec nad Nisou",50.791084,15.142461,0,0,1,1,Novostavba,,osobni
sreality,4790000,46,2+kk,"Na Čeperce, Unhošť",50.076584,14.089643,0,0,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,8990000,60,2+kk,"Strážné, okres Trutnov",50.668571,15.617894,0,0,1,1,Novostavba,castecne vybaveny,osobni
sreality,12490000,80,3+kk,"Strážné, okres Trutnov",50.668571,15.617894,0,0,1,1,Novostavba,castecne vybaveny,osobni
sreality,14990000,94,3+kk,"Strážné, okres Trutnov",50.668571,15.617894,0,0,1,2,Novostavba,castecne vybaveny,osobni
sreality,15990000,101,3+kk,"Strážné, okres Trutnov",50.668571,15.617894,0,0,0,1,Novostavba,castecne vybaveny,osobni
sreality,7990000,55,2+kk,"Jablonecká, Praha 9 - Prosek",50.123234,14.495726,1,1,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,4996318,46,2+kk,"Sokolská, Praha 2 - Nové Město",50.072952,14.429444,0,0,0,5,Po rekonstrukci,,
sreality,1750000,34,1+1,"17. listopadu, Klášterec nad Ohří - Miřetice u Klášterce nad Ohří",50.393612,13.18395,0,0,0,7,Velmi dobrý,,osobni
sreality,3300000,81,3+kk,"Líšnice, okres Ústí nad Orlicí",50.079823,16.508209,0,1,0,2,Dobrý,castecne vybaveny,osobni
sreality,3700000,58,2+kk,"Husova, Lovosice",50.512051,14.057124,0,0,0,2,Po rekonstrukci,vybaveny,osobni
sreality,10990000,96,4+kk,"Biskupská, Ostrava - Moravská Ostrava",49.836319,18.295393,1,1,1,3,Velmi dobrý,vybaveny,osobni
sreality,2700000,85,2+1,"Nádražní, Šanov",48.810383,16.383503,0,0,0,3,Dobrý,castecne vybaveny,osobni
sreality,7650000,84,3+kk,"U Kasáren, Pohořelice",48.977989,16.505442,1,1,1,4,Novostavba,castecne vybaveny,osobni
sreality,5837400,51,2+kk,"Ondřejovská, Mnichovice",49.932354,14.713824,0,0,0,1,Ve výstavbě,,osobni
sreality,14339139,118,4+kk,"Honzíkova, Praha 10 - Dolní Měcholupy",50.067547,14.554193,1,1,1,3,Ve výstavbě,nevybaveny,osobni
sreality,6427263,34,1+kk,"Huppnerova, Praha 6 - Ruzyně",50.091537,14.297971,1,1,0,1,Ve výstavbě,nevybaveny,osobni
sreality,8736734,54,2+kk,"Svitákova, Praha 5 - Stodůlky",50.047062,14.302664,1,1,1,1,Ve výstavbě,nevybaveny,osobni
sreality,8914688,54,2+kk,"Huppnerova, Praha 6 - Ruzyně",50.091537,14.297971,1,1,1,4,Ve výstavbě,nevybaveny,osobni
sreality,8519156,54,2+kk,"Huppnerova, Praha 6 - Ruzyně",50.091537,14.297971,1,1,1,1,Ve výstavbě,nevybaveny,osobni
sreality,8899000,76,3+1,"Klecany, okres Praha-východ",50.177086,14.421844,0,1,1,1,Před rekonstrukcí,nevybaveny,osobni
sreality,2998785,37,1+1,"M. Bureše, Polička - Horní Předměstí",49.708374,16.264812,0,0,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,4390000,71,3+1,"Ahepjukova, Ostrava - Moravská Ostrava",49.838188,18.261736,1,1,0,7,Dobrý,,osobni
sreality,10900000,86,4+kk,"Pardubice, okres Pardubice",50.030022,15.793088,1,1,1,2,Novostavba,,osobni
sreality,1890000,39,1+1,"Skalice u České Lípy, okres Česká Lípa",50.746082,14.530996,0,0,0,1,Velmi dobrý,vybaveny,
sreality,3330000,77,4+1,"Studentská, Jirkov",50.502968,13.439278,1,1,0,7,Dobrý,castecne vybaveny,osobni
sreality,2950000,62,2+1,"Osvobození, Jirkov",50.491375,13.445086,0,1,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,5500000,47,2+1,"Jamborova, Tišnov",49.341,16.433491,0,1,0,4,Velmi dobrý,,osobni
sreality,2590000,50,2+1,"Letní, Havířov - Šumbark",49.803219,18.42083,1,0,0,2,Po rekonstrukci,,osobni
sreality,6090000,76,3+1,"Karla IV., Pardubice - Zelené Předměstí",50.034431,15.778739,1,1,0,14,Velmi dobrý,castecne vybaveny,osobni
sreality,3190000,65,3+1,"Luční, Semily - Podmoklice",50.6036,15.327862,1,0,0,3,Dobrý,,osobni
sreality,4950000,109,3+kk,"Nádražní, Strážnice",48.897629,17.315796,0,0,0,2,Po rekonstrukci,castecne vybaveny,osobni
sreality,2850000,54,2+1,"Smetanova, Chodov",50.240154,12.74422,0,1,0,6,Po rekonstrukci,nevybaveny,osobni
sreality,3950000,85,3+1,"Chebská, Karlovy Vary - Dvory",50.228909,12.834363,0,1,1,3,Před rekonstrukcí,,osobni
sreality,8899000,51,2+kk,"Sedlářova, Praha - Kbely",50.130081,14.535275,0,1,1,3,Novostavba,,
sreality,8865000,78,3+kk,"Nová Tesla, Pardubice - Pardubičky",50.030212,15.792431,0,1,1,2,Novostavba,,
sreality,12990000,73,3+kk,"Nepelova, Praha 9 - Hloubětín",50.106323,14.523139,1,1,1,3,Velmi dobrý,castecne vybaveny,osobni
sreality,5199000,62,3+1,"Benešovská, Nespeky",49.857372,14.662926,0,0,1,1,Dobrý,,osobni
sreality,4600000,54,2+1,"I. P. Pavlova, Karlovy Vary",50.230099,12.874777,0,1,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,4900000,45,2+1,"SNP, Zlín",49.240273,17.665691,0,0,0,3,Po rekonstrukci,,osobni
sreality,6140000,50,2+kk,"Ke Křížku, Kladno - Dubí",50.161591,14.133471,1,1,1,3,Novostavba,nevybaveny,osobni
sreality,8800000,57,2+kk,"Hornoměcholupská, Praha 10 - Hostivař",50.048908,14.542502,1,1,1,6,Novostavba,castecne vybaveny,osobni
sreality,10990000,45,2+kk,"Pec pod Sněžkou, okres Trutnov",50.695396,15.737185,1,0,1,1,Velmi dobrý,vybaveny,osobni
sreality,6449000,87,3+1,"ČSA, Abertamy",50.366344,12.81675,0,0,1,3,Velmi dobrý,,osobni
sreality,8990000,69,2+kk,"Štúrova, Praha 4 - Krč",50.027164,14.45225,1,1,0,3,Po rekonstrukci,castecne vybaveny,osobni
sreality,6849000,48,3+kk,"Loučná pod Klínovcem - Loučná, okres Chomutov",50.40937,12.982849,0,0,1,1,Novostavba,vybaveny,osobni
sreality,1,57,2+kk,Praha 7 - Holešovice,50.100643,14.435502,1,1,1,3,Novostavba,,osobni
sreality,16500000,82,4+kk,Praha 1 - Nové Město,50.07629,14.416727,0,1,1,3,Před rekonstrukcí,vybaveny,osobni
sreality,1,110,3+kk,Praha 7 - Bubeneč,50.101139,14.40012,1,1,0,5,Po rekonstrukci,,osobni
sreality,11990000,65,2+kk,"Lucemburská, Praha 3 - Žižkov",50.079666,14.45916,1,0,0,2,Dobrý,,osobni
sreality,6999000,88,3+kk,"Libušina, Karlovy Vary",50.221088,12.88529,1,1,1,2,Velmi dobrý,,osobni
sreality,10560885,81,2+kk,"Lodžská, Praha 8 - Bohnice",50.131004,14.421163,1,1,0,5,Ve výstavbě,,osobni
sreality,8731670,75,2+kk,"Lodžská, Praha 8 - Bohnice",50.131004,14.421163,1,1,0,4,Ve výstavbě,,osobni
sreality,9221623,74,2+kk,"Lodžská, Praha 8 - Bohnice",50.131004,14.421163,1,1,1,5,Ve výstavbě,,osobni
sreality,1,64,1+kk,"Hutisko-Solanec, okres Vsetín",49.418728,18.201448,0,1,1,3,Ve výstavbě,vybaveny,osobni
sreality,5890000,68,2+1,"Ořechová, Plzeň - Východní Předměstí",49.726582,13.40046,1,0,0,4,Po rekonstrukci,nevybaveny,osobni
sreality,6980000,39,1+kk,"Horní Maršov - Dolní Albeřice, okres Trutnov",50.683067,15.848061,1,1,1,2,Po rekonstrukci,,osobni
sreality,8750000,64,2+1,"28. pluku, Praha 10 - Vršovice",50.071323,14.465636,1,1,0,5,Velmi dobrý,nevybaveny,
sreality,2500000,55,3+1,"Pernarec, okres Plzeň-sever",49.842529,13.096413,0,0,0,3,Velmi dobrý,,osobni
sreality,4500000,65,2+1,"Hradec Králové, okres Hradec Králové",50.209229,15.832768,0,0,0,1,Dobrý,,osobni
sreality,6492000,44,2+1,"Plynárenská, Brno - Zábrdovice",49.197468,16.625874,1,0,0,1,Ve výstavbě,,osobni
sreality,18490000,160,5+kk,"Pavla Štechy, Praha 9 - Koloděje",50.066299,14.640714,0,0,1,1,Novostavba,,osobni
sreality,2990000,54,2+1,"Slavče, okres České Budějovice",48.796791,14.614876,0,1,0,2,Po rekonstrukci,,osobni
sreality,2590000,80,2+1,"Komenského, České Velenice",48.769005,14.9698,0,0,0,2,Dobrý,,osobni
sreality,20400000,145,4+kk,"Tolstého, Praha 10 - Vršovice",50.071232,14.460516,0,0,0,5,Velmi dobrý,,osobni
sreality,47750000,210,5+kk,"Jana Masaryka, Praha - Vinohrady",50.071442,14.438137,1,1,1,6,Velmi dobrý,castecne vybaveny,osobni
sreality,6175000,74,2+1,"Halenkov, okres Vsetín",49.321198,18.155313,0,1,1,1,Ve výstavbě,,osobni
sreality,5630100,62,2+1,"Halenkov, okres Vsetín",49.321198,18.155313,0,1,1,2,Ve výstavbě,,osobni
sreality,7950000,101,3+1,"Halenkov, okres Vsetín",49.321198,18.155313,0,1,1,3,Ve výstavbě,,osobni
sreality,4800000,68,2+1,"Dělnická, Vrchlabí - Podhůří",50.596268,15.615775,0,0,0,2,Po rekonstrukci,vybaveny,osobni
sreality,8900000,72,2+1,"Jiráskova, Poděbrady - Poděbrady III",50.14333,15.122908,1,1,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,7980000,100,2+1,"Šlapanice, okres Brno-venkov",49.168629,16.727314,0,0,0,2,Po rekonstrukci,,osobni
sreality,6699000,62,3+1,"Pod Saharou, Libčice nad Vltavou",50.197716,14.355421,0,1,0,2,Po rekonstrukci,,osobni
sreality,4990000,51,2+1,"Vojtěcha Lanny, Kladno",50.15097,14.097674,0,1,0,3,Velmi dobrý,,osobni
sreality,1299000,31,1+kk,"tř. 17. listopadu, Karviná - Mizerov",49.856247,18.538269,0,1,0,2,Dobrý,,
sreality,4490000,57,2+1,"Středová, Zlín",49.236324,17.662191,1,1,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,7604050,74,3+kk,"Pilařská, Plzeň",49.750862,13.407389,0,1,1,2,Novostavba,,osobni
sreality,1821000,62,3+1,"Kpt. Jaroše, Most",50.490711,13.651448,1,0,1,4,Dobrý,castecne vybaveny,
sreality,8990000,62,3+kk,"Ke Krči, Praha 4 - Braník",50.035076,14.413769,0,0,0,3,Velmi dobrý,,osobni
sreality,2650000,60,2+1,"Olbrachtova, Karviná - Ráj",49.852722,18.563305,0,1,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,4300000,86,3+1,"Valdštejnova, Cheb",50.075428,12.371464,0,1,1,4,Velmi dobrý,castecne vybaveny,osobni
sreality,6700000,47,2+kk,"třída Generála Píky, Brno - Černá Pole",49.218685,16.61562,1,0,0,3,Po rekonstrukci,,osobni
sreality,5490000,79,3+kk,"náměstí Republiky, Mladá Boleslav - Mladá Boleslav III",50.411385,14.915528,0,0,0,5,Velmi dobrý,,osobni
sreality,3100000,55,2+1,"Mladoboleslavská, Katusice",50.448418,14.779632,0,1,0,2,Dobrý,castecne vybaveny,osobni
sreality,7977000,40,1+1,"Kafkova, Praha 6 - Dejvice",50.098919,14.392246,1,0,0,4,Velmi dobrý,,
sreality,4242000,58,2+1,"Kamenný Přívoz, okres Praha-západ",49.862991,14.503386,0,1,1,3,Před rekonstrukcí,,osobni
sreality,21635000,83,3+kk,"Břevnovská, Praha 6 - Břevnov",50.084312,14.364093,1,1,1,2,Velmi dobrý,vybaveny,osobni
sreality,3790000,58,2+1,"Dukelská, Sezimovo Ústí",49.378365,14.705561,1,1,0,9,Velmi dobrý,nevybaveny,osobni
sreality,5720000,57,2+1,"A. Trägera, České Budějovice - České Budějovice 3",49.003162,14.476368,0,0,0,2,Dobrý,castecne vybaveny,
sreality,10777520,55,2+kk,"Lublaňská, Praha 2 - Vinohrady",50.073246,14.431933,0,1,0,5,Dobrý,,osobni
sreality,7200000,44,1+kk,"Bartoškova, Praha 4 - Nusle",50.062737,14.450049,0,0,0,1,Po rekonstrukci,nevybaveny,osobni
sreality,12688000,86,3+kk,"Waltariho, Praha 9 - Hloubětín",50.108055,14.523953,1,1,1,4,Novostavba,,osobni
sreality,7950000,97,4+1,"Bojčenkova, Praha 9 - Černý Most",50.10527,14.562911,1,1,0,1,Velmi dobrý,nevybaveny,
sreality,3880000,60,3+1,"Zdeňka Štěpánka, Most",50.494156,13.641709,0,0,0,4,Dobrý,,osobni
sreality,4150000,62,3+1,"Havlíčkova, Krupka - Bohosudov",50.683666,13.878371,0,0,0,2,Po rekonstrukci,castecne vybaveny,osobni
sreality,5000000,51,2+1,"V Uličkách, Rousínov",49.202587,16.880163,0,0,0,3,Dobrý,castecne vybaveny,osobni
sreality,6950000,73,3+1,"V bytovkách, Praha 10 - Uhříněves",50.036179,14.594071,1,1,0,2,Před rekonstrukcí,nevybaveny,
sreality,9285700,54,2+kk,"Bělehradská, Praha 4 - Nusle",50.065979,14.439,1,0,1,3,Novostavba,nevybaveny,osobni
sreality,7580000,56,2+kk,"Na Perštýně, Liberec - Liberec IV-Perštýn",50.762131,15.06023,1,1,1,2,Ve výstavbě,,osobni
sreality,6990000,42,2+kk,"Rotavská, Praha 5 - Stodůlky",50.038361,14.33318,1,0,1,1,Velmi dobrý,castecne vybaveny,
sreality,7990000,55,2+kk,"Vrchlabí, okres Trutnov",50.654118,15.603967,1,1,1,4,Novostavba,vybaveny,osobni
sreality,12990000,70,3+kk,"Brno - Kníničky, okres Brno-město",49.245296,16.514128,0,1,1,1,Velmi dobrý,,osobni
sreality,3887000,93,3+1,"Nádražní, Rohatec",48.891651,17.197077,0,0,1,1,Velmi dobrý,castecne vybaveny,osobni
sreality,5650000,72,3+kk,"Moravská, Kroměříž",49.288326,17.394142,0,1,0,4,Velmi dobrý,vybaveny,osobni
sreality,5500000,23,1+kk,"U Zličína, Praha 5 - Třebonice",50.054661,14.285619,0,0,1,2,Novostavba,castecne vybaveny,osobni
sreality,5125000,98,3+kk,"Jungmannova, Teplice",50.6408,13.830291,0,0,0,1,Velmi dobrý,,osobni
sreality,5220000,124,3+1,"Jungmannova, Teplice",50.6408,13.830291,0,0,0,2,Velmi dobrý,,osobni
sreality,8700000,90,4+kk,"Na Vyhlídce, Jince",49.789062,13.972207,0,1,1,1,Ve výstavbě,,osobni
sreality,8000000,53,2+kk,"Bermanova, Praha 9 - Čakovice",50.155602,14.51636,1,1,1,4,Velmi dobrý,nevybaveny,osobni
sreality,3900000,60,2+1,"SNP, Otrokovice",49.201435,17.542204,1,1,0,6,Před rekonstrukcí,castecne vybaveny,osobni
sreality,1,189,4+kk,"V tůních, Praha 2 - Nové Město",50.075928,14.427186,1,1,1,6,Novostavba,castecne vybaveny,osobni
sreality,1,58,2+kk,"V tůních, Praha 2 - Nové Město",50.075928,14.427186,1,1,1,4,Velmi dobrý,castecne vybaveny,osobni
sreality,10900000,85,3+kk,"Za Valem, Praha 4 - Kunratice",50.020504,14.465816,1,1,1,2,Velmi dobrý,castecne vybaveny,osobni
sreality,9381000,49,2+kk,"Žitná, Praha 2 - Nové Město",50.077267,14.423512,0,0,1,2,Po rekonstrukci,,osobni
sreality,6790000,89,2+1,"Pod Koželuhy, Jičín - Nové Město",50.430645,15.351737,1,1,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,5300000,64,2+1,"J. Opletala, České Budějovice - České Budějovice 2",48.983242,14.444795,1,1,0,7,Velmi dobrý,,osobni
sreality,2621000,63,3+1,"M. G. Dobnera, Most",50.503757,13.637868,1,1,0,6,Dobrý,castecne vybaveny,osobni
sreality,21812000,110,4+kk,"Československého exilu, Praha 4 - Modřany",49.999729,14.417342,1,1,0,8,Novostavba,,osobni
sreality,2599000,53,2+1,"Utvenkova, Ostrava - Zábřeh",49.793465,18.234018,0,0,0,1,Dobrý,,
sreality,8440000,49,2+kk,"Křižanská, Praha 8 - Ďáblice",50.14674,14.473227,1,1,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,5300000,93,3+kk,"Legionářská, Jedovnice",49.345596,16.754545,0,0,0,3,Velmi dobrý,castecne vybaveny,osobni
sreality,6210000,59,2+kk,"Mutěnická, Plzeň - Severní Předměstí",49.762585,13.348571,1,1,1,3,Velmi dobrý,vybaveny,osobni
sreality,5900000,104,3+kk,"Lochovice, okres Beroun",49.853344,13.981539,1,0,1,1,Velmi dobrý,castecne vybaveny,osobni
sreality,4780000,70,4+kk,"Bulharská, Ostrava - Poruba",49.825954,18.1898,1,1,0,9,Velmi dobrý,nevybaveny,osobni
sreality,14790000,111,3+kk,"Voskovcova, Praha 5 - Hlubočepy",50.028915,14.365071,1,1,0,4,Po rekonstrukci,,osobni
sreality,5750000,73,3+1,"Havlíčkova, Mladá Boleslav - Mladá Boleslav II",50.432301,14.914352,1,1,0,6,Velmi dobrý,,osobni
sreality,1999999,44,2+1,"Emy Destinnové, Havířov - Šumbark",49.798893,18.397251,1,0,0,4,Velmi dobrý,,
sreality,1590000,51,2+1,"Julia Fučíka, Most",50.503395,13.634162,1,0,0,3,Velmi dobrý,castecne vybaveny,
sreality,2690000,73,3+1,"Čáslavská, Český Těšín",49.731552,18.615566,1,1,0,9,Dobrý,nevybaveny,
sreality,2530000,73,2+1,"Bezručova, Krnov - Pod Bezručovým vrchem",50.088657,17.68865,0,0,0,3,Dobrý,nevybaveny,osobni
sreality,4690000,73,3+1,"Tomáškova, Opava - Předměstí",49.942268,17.90167,0,0,0,1,Velmi dobrý,,osobni
sreality,6180000,64,3+kk,"Velké Hamry, okres Jablonec nad Nisou",50.713734,15.31539,0,1,1,1,Novostavba,nevybaveny,osobni
sreality,1990000,63,3+1,"M. G. Dobnera, Most",50.503254,13.637747,1,1,0,4,Dobrý,castecne vybaveny,osobni
sreality,2250000,64,3+1,"M. G. Dobnera, Most",50.504269,13.637975,0,1,1,10,Velmi dobrý,nevybaveny,osobni
sreality,3490000,81,4+1,"Dělnická, Lomnice nad Popelkou",50.53392,15.365592,1,1,1,6,Dobrý,nevybaveny,statni
sreality,1699000,53,2+1,"Čs. armády, Habartov",50.184231,12.554051,0,0,0,5,Dobrý,nevybaveny,osobni
sreality,4100000,53,2+kk,"Tř. Maršála Malinovského, Uherské Hradiště",49.063423,17.466747,0,0,1,3,Dobrý,castecne vybaveny,osobni
sreality,2290000,31,1+kk,"Spartakiádní, Ústí nad Labem - Všebořice",50.683681,13.990002,1,0,1,1,Dobrý,nevybaveny,osobni
sreality,3790000,57,2+1,"Opavská, Ostrava - Poruba",49.831982,18.179426,1,1,0,5,Velmi dobrý,nevybaveny,
sreality,2660000,62,3+1,"Růžová, Most",50.496845,13.653667,1,1,0,8,Velmi dobrý,castecne vybaveny,osobni
sreality,1950000,54,2+1,"Buzulucká, Teplice - Řetenice",50.635002,13.803489,0,1,0,2,Velmi dobrý,castecne vybaveny,
sreality,2610000,46,1+1,"Senovážná, Ostrava - Moravská Ostrava",49.832779,18.280081,0,0,0,3,Dobrý,castecne vybaveny,osobni
sreality,3700000,52,2+1,"Určická, Prostějov",49.463116,17.10066,0,0,1,1,Velmi dobrý,castecne vybaveny,osobni
sreality,2045852,40,1+kk,"Březinova, Krnov - Pod Bezručovým vrchem",50.091366,17.690563,0,0,0,1,Před rekonstrukcí,castecne vybaveny,osobni
sreality,7750000,83,3+1,"Sladkovského, Pardubice - Zelené Předměstí",50.038525,15.772092,1,0,0,2,Dobrý,castecne vybaveny,osobni
sreality,3590000,70,3+1,"L. Janáčka, Studénka - Butovice",49.716034,18.053782,0,1,0,3,Velmi dobrý,castecne vybaveny,osobni
sreality,3700000,29,1+kk,"Sluneční, Kolín - Kolín II",50.029846,15.193904,0,0,1,3,Dobrý,vybaveny,osobni
sreality,1770000,55,2+1,"Borovského, Karviná",49.854145,18.570593,1,0,1,3,Před rekonstrukcí,vybaveny,
sreality,3489650,63,2+1,"Myslbekova, Ostrov",50.307899,12.952038,0,1,1,4,Dobrý,nevybaveny,osobni
sreality,2790000,54,2+1,"Majakovského, Karviná - Mizerov",49.857475,18.562519,1,1,1,1,Velmi dobrý,castecne vybaveny,
sreality,1390000,59,2+1,"Havířská, Karviná - Nové Město",49.863968,18.536888,0,0,0,1,Dobrý,nevybaveny,
sreality,4200000,48,2+1,"Na Sekyře, Rakovník - Rakovník II",50.102383,13.730684,0,0,0,2,Dobrý,castecne vybaveny,osobni
sreality,6390000,64,3+kk,"Tyršova, Beroun - Beroun-Město",49.959522,14.071035,1,0,0,5,Dobrý,vybaveny,osobni
sreality,2650000,49,2+1,"Mendelova, Karviná - Hranice",49.865822,18.554977,0,1,1,2,Velmi dobrý,castecne vybaveny,osobni
sreality,5890000,121,4+1,"Májová, Cheb",50.07563,12.371377,0,1,0,4,Po rekonstrukci,nevybaveny,osobni
sreality,2890000,67,3+1,"Polní, Český Těšín",49.734543,18.61475,1,1,0,1,Dobrý,nevybaveny,osobni
sreality,5589000,94,4+1,"Nerudova, Děčín - Děčín I-Děčín",50.7845,14.216164,0,0,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,5895000,76,4+kk,"28. října, Frýdek-Místek - Místek",49.669292,18.355337,0,1,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,7499000,48,2+kk,"Pražského, Praha 5 - Hlubočepy",50.035515,14.380168,1,1,1,2,Po rekonstrukci,castecne vybaveny,osobni
sreality,3990000,62,3+1,"Dolní, Frenštát pod Radhoštěm",49.548996,18.207497,0,0,0,3,Velmi dobrý,,osobni
sreality,13950000,65,2+1,"Na dlouhém lánu, Praha",50.097065,14.366266,0,1,0,4,Po rekonstrukci,,osobni
sreality,1,100,4+kk,"Plzeňská, Králův Dvůr - Počaply",49.94051,14.023654,0,0,1,3,Po rekonstrukci,castecne vybaveny,osobni
sreality,3790000,61,3+1,"Sídliště 1. máje, Strakonice - Strakonice I",49.266945,13.913756,0,1,0,,Dobrý,,osobni
sreality,2990000,69,3+1,"Slezská, Český Těšín",49.751076,18.612881,1,0,1,2,Velmi dobrý,,
sreality,3690000,69,3+1,"Hornická, Český Těšín",49.748199,18.605927,1,1,1,3,Velmi dobrý,,osobni
sreality,3350000,71,3+1,"Zdislavy z Lemberka, Jablonné v Podještědí",50.767075,14.762753,0,0,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,6100000,59,2+kk,"Dítětova, Plzeň - Lobzy",49.748482,13.40882,1,1,0,2,Ve výstavbě,nevybaveny,osobni
sreality,11490000,88,3+kk,"Voskovcova, Praha 5 - Hlubočepy",50.029385,14.363911,0,1,1,2,Po rekonstrukci,castecne vybaveny,osobni
sreality,8970000,30,2+kk,"Kostelní, Praha - Holešovice",50.097393,14.428315,1,0,0,3,Po rekonstrukci,,osobni
sreality,5390000,73,3+kk,"Mladkov, okres Ústí nad Orlicí",50.098297,16.630175,0,0,1,2,Po rekonstrukci,,osobni
sreality,9790000,53,2+kk,"Stochovská, Praha 6 - Ruzyně",50.082985,14.311815,1,1,1,2,Novostavba,nevybaveny,osobni
sreality,10290000,57,2+kk,"Stochovská, Praha 6 - Ruzyně",50.082985,14.311815,1,1,1,1,Novostavba,nevybaveny,osobni
sreality,5490000,27,1+kk,"Stochovská, Praha 6 - Ruzyně",50.082985,14.311815,1,1,1,2,Novostavba,nevybaveny,osobni
sreality,5790000,30,1+kk,"Stochovská, Praha 6 - Ruzyně",50.082985,14.311815,1,1,1,2,Novostavba,nevybaveny,osobni
sreality,3090000,46,2+kk,"Mladkov, okres Ústí nad Orlicí",50.098297,16.630175,0,0,1,1,Po rekonstrukci,,osobni
sreality,6690000,36,1+kk,"Stochovská, Praha 6 - Ruzyně",50.082985,14.311815,1,1,1,1,Novostavba,nevybaveny,osobni
sreality,9500000,90,4+kk,"Na Vyhlídce, Jince",49.788914,13.972302,0,1,1,1,Ve výstavbě,,osobni
sreality,11500000,87,3+kk,"Kryšpínova, Praha 10 - Dolní Měcholupy",50.065601,14.5518,0,1,1,4,Velmi dobrý,,osobni
sreality,8690000,65,3+kk,"Borečkova, Praha 9 - Kyje",50.100475,14.542393,0,0,0,2,Velmi dobrý,nevybaveny,
sreality,6370000,59,2+kk,"Dítětova, Plzeň - Lobzy",49.748482,13.40882,1,1,0,4,Ve výstavbě,nevybaveny,osobni
sreality,3940000,35,1+kk,"Dítětova, Plzeň - Lobzy",49.748482,13.40882,1,0,0,5,Ve výstavbě,nevybaveny,osobni
sreality,5150000,69,3+1,"Velkomoravská, Hodonín",48.852516,17.105259,1,1,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,10800000,104,4+kk,"Dítětova, Plzeň - Lobzy",49.748482,13.40882,1,1,0,5,Novostavba,nevybaveny,osobni
sreality,10500000,66,3+kk,"Slávy Horníka, Praha 5 - Košíře",50.068356,14.368622,1,1,0,4,Velmi dobrý,,osobni
sreality,21873000,151,5+kk,"U hotelu, Praha - Suchdol",50.135323,14.38136,0,1,0,4,Novostavba,,osobni
